"id","approval_notes","approved","event_duration","event_quote","event_quote_location","event_source_info","event_time_description","file_urls","firstname","last_updated","start_day","start_month","start_year","summary","surname","timestamp","username","file_id","group_id","text_positions","ingested_by","state","nearest_grid_id"
2275,"","yes",0,"“Se conjugaron una serie de epidemias: sarampión, paperas y tabardillo que se extendieron desde el centro de México hasta Guatemala.” Gibson, 1991:461","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 16: item# 481","","","Bradley",2025-04-13 02:26:14.194,0,0,1595,"Epidemia","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Ciudad de México",139
2817,"","yes",0,"El 30 de enero el virrey don Luis de Velasco remitió una carta al rey y le informó “acerca de la abundancia de maíz y escasez de trigo por la saca de harinas para La Habana, esta escasez no fue resentida debido a la abundancia de maíz, a mediados de noviembre del año pasado en La Habana ha habido aumento del precio, llegando a valer una pipa de harina más de 100 ducados y un quintal de bizcocho más de 30 ducado.” AGI, Audiencia de México, 23, núm. 4","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 16: item# 476","","","Bradley",2025-04-13 02:26:18.019,0,0,1595,"Escasez de trigo","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Ciudad de México",139
671,"","yes",0,"En la sesión del 30 de diciembre de 1595, el señor corregidor informó que el virrey estaba enterado de la gran enfermedad y mortandad que padecen los indios “y que por ello tiene acordado encargar a algunas personas principales y devotas que acudan a la superintendencia, de que será nuestro señor muy servido y su majestad y para que se pueda hacer con más comodidad procurara se junte alguna limosna y que le pareció que [en] la ciudad tenían obligación de acudir a esta necesidad haciendo algún socorro del maíz del pósito.” Atento a lo anterior la ciudad acordó, “que del pósito del maíz se den por ahora 2 000 fanegas de maíz para que se entreguen a las personas que el señor virrey señalare y que se gasten con los indios enfermos y necesitados de esta ciuda.” AHCM, Actas de cabildo impresas, 12, inv. 642a:235","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 16: item# 478","","","Bradley",2025-04-13 02:26:02.911,0,0,1595,"Enfermedad","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Ciudad de México",139
2343,"","yes",0,"“Se conjugaron una serie de epidemias: sarampión, paperas y tabardillo que se extendieron desde el centro de México hasta Guatemala.” Gibson, 1991:461","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 16: item# 481","","","Bradley",2025-04-13 02:26:14.643,0,0,1596,"Epidemia","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Ciudad de México",139
271,"","yes",0,"“En fin de año de 95 y entrando de 96, al tiempo que yo esto escribía, vino otra generalísima pestilencia, mezclada de sarampión, paperas y tabardillo, de que apenas ha quedado hombre en pie, aunque por la clemencia y misericordia de nuestro benignísimo Dios, no han muerto tantos como solían en otras enfermedades.” Assadourian y Martínez, 1991a, v. VI:241","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 16: item# 479","","","Bradley",2025-04-13 02:25:59.953,0,0,1596,"Epidemia","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"México",139
2749,"","yes",0,"“Epidemia de sarampión, paperas, pocas muertes, tabardillo. matlazahuatl.” Espinosa et al., 1987:85","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 16: item# 480","","","Bradley",2025-04-13 02:26:17.574,0,0,1596,"Epidemia","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"México",139
3773,"","yes",0,"“Epidemia de sarampión, paperas, pocas muertes, tabardillo. matlazahuatl.” Espinosa et al., 1987:85","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 16: item# 480","","","Bradley",2025-04-13 02:26:24.736,0,0,1597,"Epidemia","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"México",139
25,"","yes",0,"Se vio un billete del señor virrey sobre el abasto de trigo y maíz. En él se habla del encarecimiento del trigo y del maíz y dice que el corregidor expresará su preocupación al respecto. O’Gorman, 1970:862","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 16: item# 489","","","Bradley",2025-04-13 02:25:58.006,0,0,1597,"Carestí­a","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Ciudad de México",139
634,"","yes",0,"“Sequía, helada, mala cosecha.” Malvido, 1973:97","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 16: item# 488","","","Bradley",2025-04-13 02:26:02.629,0,0,1597,"Helada","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"México",139
561,"","yes",0,"“Tiene un riachuelo que pasa por una parte del pueblo y suele ser algunas veces peligroso, en especial el año de 1597 salió tanto de madre que anegó muchas casas del dicho pueblo y pasó por medio de él y causó más espanto y temor por razón de ser de noche que no se podía prevenir el remedio ni se sabía hacia dónde huir del daño.” Torquemada, 1975, l. 3:418","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 16: item# 486","","","Bradley",2025-04-13 02:26:02.078,0,0,1597,"Creciente de rí­o","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"México",159
780,"","yes",0,"“Se conjugaron una serie de epidemias: sarampión, paperas y tabardillo que se extendieron desde el centro de México hasta Guatemala.” Gibson, 1991:461","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 16: item# 481","","","Bradley",2025-04-13 02:26:03.678,0,0,1597,"Epidemia","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Ciudad de México",139
3726,"","yes",0,"La virgen de los Remedios fue traída a la ciudad para que lloviera, ya que no se habían presentado las lluvias hasta el 14 de agosto. En cuanto llegó a la ciudad comenzaron las lluvias que fueron de gran abundancia. Ventancurt, 1971, IV, cap. V:130","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 16: item# 487","","","Bradley",2025-04-13 02:26:24.404,0,0,1597,"Falta de lluvias","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Ciudad de México",139
3146,"","yes",0,"Carta del virrey a su majestad sobre la falta de trigo y maíz: “las cosechas fueron cortas en todo el reino, en semejantes ocasiones es más el daño de la estrechez y carestía que los regatones hacen atravesando mucha parte de los bastimentos, que de la propia falta. Tardóse esta ciudad en reforzar los pósitos aunque se lo mandé advertir muchas veces y así ordené conforme a lo que se han acostumbrado los virreyes en semejantes casos que por gobierno y con dinero mande del mar del que sobra de la caja de la sisa general del vino, despachase dos comisarios a comprar por estas comarcas todo el maíz y trigo que pudiesen recoge.” AGI, Audiencia de México, 24, núm. 4","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 16: item# 497","","","Bradley",2025-04-13 02:26:20.413,0,0,1598,"Carestí­a de bastimentos","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Ciudad de México",139
1105,"","yes",0,"“Falta de lluvias y heladas. Mala cosecha, se puede abastecer la ciudad con trigo y maíz de Ixtlahuaca, Xochimilco, Cuautitlán, Texcoco, Chalco, Tlalmanalco, Azcapozalco y pueblos comarcanos.” Florescano, 1980:81","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 16: item# 495","","","Bradley",2025-04-13 02:26:05.962,0,0,1598,"Falta de lluvias","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Ciudad de México",139
1013,"","yes",0,"Carta del virrey a su majestad. Prevenciones que se hicieron a tiempo para que la ciudad reforzase sus pósitos por la esterilidad y ruines cosechas de este año. AGI, Audiencia de México, 24, núm. 4","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 16: item# 496","","","Bradley",2025-04-13 02:26:05.316,0,0,1598,"Esterilidad","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Ciudad de México",139
2667,"","yes",0,"En la junta de cabildo del 9 de enero de 1598 el señor corregidor dijo “que es notorio la corta cosecha de trigo y maíz que hay este año y que conviene que la ciudad se provea de toda la cantidad de que fuere posible. El 17 de abril, el convento de San Francisco solicita al virrey que nos haga merced y limosna de alguna cantidad de trigo o con qué se compre.” El 11 de diciembre, el señor corregidor señaló anomalías en el funcionamiento del pósito y que “en el tiempo de la mayor necesidad, hambre y carestía que en este año ha habido, no se ha gastado harina alguna del dicho pósit.” AHCM, Actas de cabildo impresas, 13, inv. 643a, 1898:102, 191","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 16: item# 504","","","Bradley",2025-04-13 02:26:17.022,0,0,1598,"Hambre","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Ciudad de México",139
320,"","yes",0,"Escasez de trigo y maíz de 10 a 18 reales por fanega. Mayoabril. Gibson, 1991:465; Malvido, 1973:97","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 16: item# 502","","","Bradley",2025-04-13 02:26:00.309,0,0,1598,"Escasez de semillas","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Ciudad de México",139
1614,"","yes",0,"Una escritura de censo de 2 000 pesos a favor de la obra pía de García de Vega, sobre unas casas ubicadas frente al convento de Jesús María, cuyo principal se perdió cuando se inundó México porque se cayeron las casas. AHCM, Justicia (Proceso, Censo, Depósito), c. 2, e. 38, f. 11","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 16: item# 498","","","Bradley",2025-04-13 02:26:09.766,0,0,1598,"Daños a construcciones","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Ciudad de México",139
3251,"","yes",0,"“Sequía con lluvias tardías. Heladas, elevación del precio del maíz de 18 a 20 reales.” Espinosa et al., 1987:85","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 16: item# 499","","","Bradley",2025-04-13 02:26:21.112,0,0,1598,"Carestí­a de Maíz","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"México",139
929,"","yes",0,"“El conde de Monterrey, el año 1598 que hubo carestía y falta de pan en la ciudad, nombró una persona que saliese a los contornos a comprar y a enviar a la ciudad maíz y trigo.” Marroquí, 1969, I:298","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 16: item# 494","","","Bradley",2025-04-13 02:26:04.732,0,0,1598,"Carestí­a","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Ciudad de México",139
2598,"","yes",0,"“Sequía y heladas; lluvias atrasadas.” Agosto. Espinosa et al., 1987:87","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 16: item# 510","","","Bradley",2025-04-13 02:26:16.555,0,0,1599,"Sequí­a","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"México",139
1827,"","yes",0,"El 19 de octubre de 1599, el conde de Monterrey solicitó al alcalde mayor de las minas de Temascaltepec informe sobre la importancia de la hacienda e ingenios que en ella tiene Luis Vaca de Salazar y sobre la necesidad que tiene de reparos y en qué tiempo se habrá de hacer y los indios que ha menester y de dónde se le podría dar ya “que él tiene en el real de San Andrés una de las más gruesas haciendas e ingenios que hay en las dichas minas, las cuales con las muchas aguas de este año estaban arruinadas y por el suelo y el ingenio quebrado y todo ello con precisa necesidad de reparo.” AGNM, General de parte, v. 5, f. 100v","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 16: item# 512","","","Bradley",2025-04-13 02:26:11.193,0,0,1599,"Lluvias excesivas","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"México",137
2338,"","yes",0,"Lluvias demoradas en primavera, heladas tempranas en otoño; la fanega de maíz costaba de seis a 20 reales. Gibson, 1991:466; Malvido, 1973:97; Sanders, 1970:37; Florescano, 1980:82","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 16: item# 505","","","Bradley",2025-04-13 02:26:14.61,0,0,1599,"Carestí­a de Maíz","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"México",139
2207,"","yes",0,"El 19 de noviembre de 1599, el conde de Monterrey pidió información sobre la dobla de Chalco “por cuanto los labradores de la provincia de Chalco me han hecho relación que por haber sido los hielos de este año muy tempranos estaban ya sus sementeras en sazón de alzarse y cogerse, pidiéndome para ello mandase socorrerles con la gente de dobla que se les suele dar, y por mí visto e informado acerca de esto, por la presente mando al juez repartidor de la dicha provincia de Chalco que por tiempo de 10 semanas primeras siguientes haga que los pueblos de su repartimiento acudan a él con la cantidad de indios que le cupieren a dar a razón de cuatro por ciento conforme a sus últimas tasaciones y por este tiempo suspendo y he [sic] por suspendidos los mandamientos de obras públicas dados en este repartimiento, en cuanto a la mitad de la gente de ellas, para que con los demás se repartan entre los dichos labradores conforme a la necesidad de cada uno, guardando en todo su instrucció.” AGNM, General de parte, v. 5, f. 124","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 16: item# 514","","","Bradley",2025-04-13 02:26:13.733,0,0,1599,"Helada","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"México",140
1627,"","yes",0,"El 14 de septiembre de 1600 el virrey conde de Monterrey otorgó prórroga por una semana más del servicio de la dobla a los labradores del distrito de Tacubaya: “dijo que teniendo consideración su señoría a lo susodicho y a las muchas aguas de este año, prorrogaba y prorrogó el dicho servicio de dobla por otra semana má.” AGNM, General de parte, v. 5, f. 230","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 16: item# 518","","","Bradley",2025-04-13 02:26:09.857,0,0,1600,"Lluvias excesivas","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Ciudad de México",139
1378,"","yes",0,"Lluvias considerables pero cosechas escasas; el precio del maíz subió hasta 18 reales por fanega. Gibson, 1991:466; Sanders, 1970:37; Malvido, 1973:97; Espinosa et al., 1987:86","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 16: item# 515","","","Bradley",2025-04-13 02:26:08.084,0,0,1600,"Carestí­a de Maíz","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"México",139
2685,"","yes",0,"El 12 de julio de 1600 el conde de Monterrey ordenó al gobernador Gerónimo López dé a Alonso de Valdés 100 indios por tres o cuatro días para la limpieza de ciertas calles: “ha hecho relación que el desaguadero de la calle de Tacuba, que es el principal de esta ciudad, está cerrado de suerte que no desagua, de cuya causa están anegadas las calles de Tacuba y la de la casa de la Profesa de la Compañía de Jesú.” AGNM, General de parte, v. 5, f. 207","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 16: item# 517","","","Bradley",2025-04-13 02:26:17.14,0,0,1600,"Inundación","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Ciudad de México",139
1271,"","yes",0,"En la sesión de cabildo del 25 de junio se informó “que el ejido que cae por detrás de los descalzos y va a parar a Chapultepec, linde con el pueblo de San Miguel que es de naturales, está anegado y rotas algunas calzadas que salen de esta ciudad por la calle de San Francisco la una y la otra que va a Chapultepec y amenaza ruina total de gran parte de esta ciudad si no se remedia.” El 9 de agosto el corregidor dio noticia de que el río de Guadalupe presenta una rotura por el rumbo de Tlalnepantla. Los regidores, el maestro del agua Cristóbal Carvallo y el alarife Francisco Millán ordenaron “vayan mañana con el corregidor a ver el ejido que cae por detrás de los descalzos, pues está anegado y amenaza bañar a la ciudad. Se traigan los indios del agua para que hagan la reparació.” AHCM, Actas de cabildo impresas, 4, inv. 644a, 269, 288","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 17: item# 003","","","Bradley",2025-04-13 02:26:07.31,0,0,1601,"Daños a construcciones","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Ciudad de México",139
883,"","yes",0,"“Epidemia de difteria, cocoliztli, el precio del maíz baja de 14 a 12 y 10 reales por fanega.” Espinosa, et al., 1987:86","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 17: item# 002","","","Bradley",2025-04-13 02:26:04.41,0,0,1601,"Epidemia","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Ciudad de México",139
948,"","yes",0,"En Xochimilco, epidemia de cocoliztli. El precio del maíz asciende a 18 reales. Espinosa et al., 1987:87; Malvido, 1973:97","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 17: item# 006","","","Bradley",2025-04-13 02:26:04.864,0,0,1602,"Carestí­a","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Ciudad de México",139
2051,"","yes",0,"“Se menciona también, como acontecimiento notable de aquella época, la inundación de México, que hizo pensar seriamente en las monumentales obras de desagüe, terminadas hasta nuestros días, y que por entonces quedaron aplazadas por no poderse desembolsar su costo, limitándose el virrey a hacer algunas reparaciones en las albarradas construidas por sus antecesores.” Pérez, 1904:315-316","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 17: item# 009","","","Bradley",2025-04-13 02:26:12.69,0,0,1603,"Inundación","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Ciudad de México",139
143,"","yes",0,"“Veinte reales fanega de maíz.” Malvido, 1973:97","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 17: item# 008","","","Bradley",2025-04-13 02:25:58.974,0,0,1603,"Carestí­a de Maíz","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"México",139
3291,"","yes",0,"En la sesión de cabildo del 17 de septiembre se leyó una carta del señor virrey donde informaba: “Manifiesto es que el año pasado de 604 padeció esta ciudad de México grande trabajo y se temió y receló el riesgo de anegarse con los crecimientos de la laguna, corrientes y avenidas de los ríos que en ella entran y pasan, a cuyo remedio el señor marqués de Montesclaros […] acudió haciendo obras y reparos de mucha consideración […] todo lo cual y otros remedios aunque por entonces fueron importante.” AHCM, Actas de cabildo impresas, v. 17, inv. 647a, 1607-1610:93","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 17: item# 025","","","Bradley",2025-04-13 02:26:21.381,0,0,1604,"Avenida","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Ciudad de México",139
2763,"","yes",0,"“Pero el mismo año [1604] llovió tanto en julio y agosto, que las avenidas del río de Cuautitlán y de Pachuca llenaron los lagos más altos pasaron por encima de la calzada de San Cristóbal, y rompiéndola por seis partes, entraron forzosamente en la laguna baja o de Texcoco, de manera que subió el agua una vara sobre el piso.” Rivera, 1883, I:186","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 17: item# 029","","","Bradley",2025-04-13 02:26:17.667,0,0,1604,"Avenida","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"México",139
1227,"","yes",0,"“La tercera inundación que sobrevino el año 1604, mayor que las anteriores y tanto que estuvo la ciudad a punto de anegarse.” Marroquí, 1969, I:114","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 17: item# 010","","","Bradley",2025-04-13 02:26:06.789,0,0,1604,"Inundación","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Ciudad de México",139
711,"","yes",0,"En el tiempo de don Juan de Mendoza y Luna, marqués de Montesclaros, “se comenzó la insigne fábrica de los Arcos, para conducir el agua de Santa Fe. Hizo (para reparar la inundación del año de 1604) las calzadas de Nuestra Señora de Guadalupe y San Cristóbal, y aderezó la de San Antonio Aba.” Gacetas de México, octubre de 1734, núm. 83:656","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 17: item# 012","","","Bradley",2025-04-13 02:26:03.192,0,0,1604,"Obras hidráulicas","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Ciudad de México",139
136,"","yes",0,"En Chalco, epidemia de sarampión, diarrea; en Tepoztlán, alta mortalidad de otomíes. Inundación en la ciudad de México en agosto. Maíz disecado. Espinosa et al., 1987:87","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 17: item# 031","","","Bradley",2025-04-13 02:25:58.918,0,0,1604,"Enfermedad","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"México",158
136,"","yes",0,"En Chalco, epidemia de sarampión, diarrea; en Tepoztlán, alta mortalidad de otomíes. Inundación en la ciudad de México en agosto. Maíz disecado. Espinosa et al., 1987:87","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 17: item# 031","","","Bradley",2025-04-13 02:25:58.918,0,0,1604,"Enfermedad","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"México",140
2650,"","yes",0,"“Las excesivas lluvias del mes de agosto de 1604 hicieron salir de la madre las lagunas.” Arrangois y Berzabal, 1974:221","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 17: item# 020","","","Bradley",2025-04-13 02:26:16.91,0,0,1604,"Creciente de lago","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Ciudad de México",139
3238,"","yes",0,"Maíz disecado. Gibson, 1991:466; Sanders, 1970:38; Malvido, 1973:97","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 17: item# 013","","","Bradley",2025-04-13 02:26:21.025,0,0,1604,"Pérdida de cosechas","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"México",139
380,"","yes",0,"""Flood of 1604: San Lazaro albarradon rebuilt; Oculma dam built in the northeast quadrant; causeways of Guadalupe, San Cristóbal and San Antonio Abad built or rebuilt.""","tbd","Candiani, ""Draining the Basin of México"" Dissertation (2005): 417","","","Bradley",2025-04-13 02:26:00.738,0,0,1604,"Flooding","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Ciudad de México",139
2078,"","yes",0,"“Los habitantes de este siglo padecieron diversos problemas como inundaciones; las de mayores consecuencias fueron las de 1604 y 1629; en ambas ocasiones, se planteó la posibilidad de trasladar a la ciudad a un sitio más elevado como Tacubaya, Mixcoac o Tacuba.” Maldonado, 1987:12-13","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 17: item# 024","","","Bradley",2025-04-13 02:26:12.865,0,0,1604,"Traslado de población","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Ciudad de México",139
3701,"","yes",0,"En 1604 pasó que “los tallitos de las plantas de maíz se secaron por todas partes, amarillándose y hubo muchas enfermedades, ésta del sarampión, y la de paperas, y la de diarrea.” Chimalpahin, 1965:160","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 17: item# 027","","","Bradley",2025-04-13 02:26:24.218,0,0,1604,"Enfermedad","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"México",139
