"id","approval_notes","approved","event_duration","event_quote","event_quote_location","event_source_info","event_time_description","file_urls","firstname","last_updated","start_day","start_month","start_year","summary","surname","timestamp","username","file_id","group_id","text_positions","ingested_by","state","nearest_grid_id"
403,"","yes",0,"“Desde el año anterior de 1618 comenzó un fuerte y excesivo calor del sol que secó todos los sembrados y frutos de la tierra, y en el mismo año de 1618 a 8 de noviembre se vieron dos cometas que los indios decían que humeaban dos estrellas, siendo guardián fray Sebastián de Gama […] Mas dice en el renglón, debajo de las dos estrellas o cometas, que la vista de los cometas era de admiración, pasmo en España y no de los indios antiguos de esta América.” Anales de Tepeaca:404","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 17: item# 132","","","Bradley",2025-04-13 02:26:00.918,0,0,1619,"Calores excesivos","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Puebla",123
3027,"","yes",0,"1619 acaxiuitl ... tlateciuh {hail} huel iuhque ihuan quizaco ehecatl cohuatl","tbd","Anales Antiguas de México 18.3: PART 3 782","","","Bradley",2025-04-13 02:26:19.637,0,0,1619,"Wind","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Tlaxcala",141
793,"","yes",0,"“Siendo gobernador don Gregorio Nacianceno, granizó mucho y hubo huracán.” Anales de Puebla y Tlaxcala, núm. 1, pte. 3a.:360","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 17: item# 135","","","Bradley",2025-04-13 02:26:03.773,0,0,1619,"Granizada","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Tlaxcala",141
3624,"","yes",0,"TLATECIHUILOC YUAN QUISACO YN ECCACOHUATLI; THERE WAS HAIL AND HURICANE (TORNADO?)","tbd","Townsend, Anales de Tlaxcala (unpublished ms): 6","","","Bradley",2025-04-13 02:26:23.67,0,0,1619,"Hail","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Tlaxcala",141
581,"","yes",0,"sequia, gran escasez de maiz","tbd","Malvido, ""Factores de despoblación..."" Historia Mexicana 89, no. 1 (1973): 96-101","","","Bradley",2025-04-13 02:26:02.222,0,0,1620,"Drought","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Puebla",141
172,"","yes",0,"popocac citlaltin","tbd","Anales Antiguas de México 18.3: PART 3 783","","","Bradley",2025-04-13 02:25:59.196,0,0,1620,"Wind","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Tlaxcala",141
1112,"","yes",0,"“Fray Andrés, guardián, don Francisco de Aquino gobernador […] Entonces vino la grande peste llamada cocoliztli y murió muchísima gente.” Anales de Quecholac:431","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 17: item# 142","","","Bradley",2025-04-13 02:26:06.008,0,0,1620,"Epidemia de cocoliztli","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Puebla",123
565,"","yes",0,"“Trajeron muy fuerte tos por cuya causa murieron mucho […] allá en Huexotzinco[…] Armaron guerra al virrey Gerves […] En este mismo año llegó el virrey don Rodrigo Pacheco Asorio marqués de Cerralvo.” Anales de Puebla y Tlaxcala, núm. 2:371-372","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 17: item# 141","","","Bradley",2025-04-13 02:26:02.109,0,0,1620,"Enfermedad","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Puebla",141
118,"","yes",0,"sequia, seria escasez de maiz","tbd","Malvido, ""Factores de despoblación..."" Historia Mexicana 89, no. 1 (1973): 96-101","","","Bradley",2025-04-13 02:25:58.777,0,0,1621,"Drought","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Puebla",141
2099,"","yes",0,"“El maíz se vendió a cuatro pesos la fanega en 1621. El estar entonces tan caro, fue debido a una pertinaz sequía que concluyó casi con toda la cosecha; pero a los acaparadores les obligó el Ayuntamiento a venderlo a 20 reales (dos pesos y medio) y así continuará ya favoreciendo a los pobres indios que tienen a esa semilla como principal base de alimentación.” Ríos, 1992, II:224","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 17: item# 145","","","Bradley",2025-04-13 02:26:13.006,0,0,1621,"Carestí­a","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Puebla",141
2681,"","yes",0,"“Fray José Cortés, guardián, don Pedro de la Cruz gobernador, quien murió a los pies de Simón de Maldonado […] En este mismo año hizo tan fuerte viento a la madrugada del 15 de octubre que derribó el templo, arrancó los árboles del Perú y desbarató muchas casas.” Anales de Quecholac:431","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 17: item# 146","","","Bradley",2025-04-13 02:26:17.113,0,0,1621,"Daños a construcciones","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Puebla",123
2918,"","yes",0,"“Otra vez fue gobernador don Gregorio Nacianceno […] El lunes 4 de mes de octubre de 1621, cuando fue la fiesta de san Francisco, entonces el rey, emperador de España, le dio una bandera [a la ciudad] […] Se pusieron adornos de flores [xochimatlatl]. No pudieron desfilar, se regresaron a Teteltitla porque vino un gran aguacero, llovió mucho. - Zan occepa yehuatl juez gobernador don Gregorio Nazcianceno […] lunes a 4 mes de octubre 1621 años iquac ylhuitzin Sant Francisco yquac macoc pandera rey emperador de Spania […] mochi motecpan xochimatlatl huel tlatlahuel tlayahualoque za hualmocuepque Teteltitlan huel chicahuac huala quiahuitl.” Zapata y Mendoza, 1995:230, 231","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 17: item# 149","","","Bradley",2025-04-13 02:26:18.699,0,0,1621,"Lluvias excesivas","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Tlaxcala",141
2818,"","yes",0,"“En el mismo año hubo un gran huracán de aire que tumbó árboles en Citlatepec y Malpaís. A continuación en el mismo año hubo una grande enfermedad de tos de que murió mucha gente lo que denota las tres calaveras y que quemaron […] En este año se celebró el sexto capítulo siendo guardián fray Pedro Cordero […] gobernador don Felipe Xuárez en la ciudad de Tepeaca.” Anales de Tepeaca:404","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 17: item# 158","","","Bradley",2025-04-13 02:26:18.027,0,0,1622,"Epidemia de tos","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Puebla",123
2818,"","yes",0,"“En el mismo año hubo un gran huracán de aire que tumbó árboles en Citlatepec y Malpaís. A continuación en el mismo año hubo una grande enfermedad de tos de que murió mucha gente lo que denota las tres calaveras y que quemaron […] En este año se celebró el sexto capítulo siendo guardián fray Pedro Cordero […] gobernador don Felipe Xuárez en la ciudad de Tepeaca.” Anales de Tepeaca:404","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 17: item# 158","","","Bradley",2025-04-13 02:26:18.027,0,0,1622,"Epidemia de tos","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Puebla",142
2818,"","yes",0,"“En el mismo año hubo un gran huracán de aire que tumbó árboles en Citlatepec y Malpaís. A continuación en el mismo año hubo una grande enfermedad de tos de que murió mucha gente lo que denota las tres calaveras y que quemaron […] En este año se celebró el sexto capítulo siendo guardián fray Pedro Cordero […] gobernador don Felipe Xuárez en la ciudad de Tepeaca.” Anales de Tepeaca:404","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 17: item# 158","","","Bradley",2025-04-13 02:26:18.027,0,0,1622,"Epidemia de tos","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Puebla",178
2044,"","yes",0,"“Siendo gobernador don Gregorio Nacianceno, cayó tan fuerte helada que lo secó todo, y el día de san Francisco hizo amarrar las frentes el obispo don Álvaro de la Mota.” Anales de Puebla y Tlaxcala, núm. 1, pte. 3a.:360","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 17: item# 153","","","Bradley",2025-04-13 02:26:12.643,0,0,1622,"Helada","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Puebla",123
815,"","yes",0," tlacecualoc ipan ilhuitzin saN fran'co","tbd","Anales Antiguas de México 18.3: PART 3 783","","","Bradley",2025-04-13 02:26:03.928,4,10,1622,"Frost","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Tlaxcala",141
2044,"","yes",0,"“Siendo gobernador don Gregorio Nacianceno, cayó tan fuerte helada que lo secó todo, y el día de san Francisco hizo amarrar las frentes el obispo don Álvaro de la Mota.” Anales de Puebla y Tlaxcala, núm. 1, pte. 3a.:360","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 17: item# 153","","","Bradley",2025-04-13 02:26:12.643,0,0,1622,"Helada","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Tlaxcala",141
1103,"","yes",0,"“Hubo grande hambre.” Anales de Puebla y Tlaxcala:374","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 17: item# 154","","","Bradley",2025-04-13 02:26:05.948,0,0,1622,"Hambre","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Puebla",123
1103,"","yes",0,"“Hubo grande hambre.” Anales de Puebla y Tlaxcala:374","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 17: item# 154","","","Bradley",2025-04-13 02:26:05.948,0,0,1622,"Hambre","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Tlaxcala",141
3376,"","yes",0,"TLACEQUALOC YPANN ILHUITZIN SAN FRANCISCO;","tbd","Townsend, Anales de Tlaxcala (unpublished ms): 6","","","Bradley",2025-04-13 02:26:21.95,4,10,1622,"Frost","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Tlaxcala",141
2822,"","yes",0,"“Fray José Cortés, guardián, don Simón Maldonado gobernador […] Entonces hubo tan voraz peste llamada cocoliztli que perecieron chicos y grandes, enterrándolos diariamente. 20 individuos […] Entonces cantó la primera misa fray Hernando Álvarez […] el día 4 de octubre festividad de san Francisco, […] luego […] Entonces también heló mucho y se perdieron los trigales y hubo escasez de víveres.” Anales de Quecholac:431","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 17: item# 151","","","Bradley",2025-04-13 02:26:18.054,0,0,1622,"Epidemia de cocoliztli","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Puebla",123
2334,"","yes",0,"“Siendo gobernador don Gregorio Nacianceno, llegó el mal de la tos, por lo que quemaron en Huexotzingo cosas aromáticas.” Anales de Puebla y Tlaxcala, núm. 1, 3a. pte.:361","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 17: item# 164","","","Bradley",2025-04-13 02:26:14.584,0,0,1623,"Enfermedad","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Puebla",141
583,"","yes",0,"QUISACO TLATLACISTLI; a cough broke out; quihualhuicac tlacahuatzalli; a dried up person brought it here","tbd","Townsend, Anales de Tlaxcala (unpublished ms): 6","","","Bradley",2025-04-13 02:26:02.235,0,0,1623,"Epidemic","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Tlaxcala",141
2334,"","yes",0,"“Siendo gobernador don Gregorio Nacianceno, llegó el mal de la tos, por lo que quemaron en Huexotzingo cosas aromáticas.” Anales de Puebla y Tlaxcala, núm. 1, 3a. pte.:361","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 17: item# 164","","","Bradley",2025-04-13 02:26:14.584,0,0,1623,"Enfermedad","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Tlaxcala",141
1779,"","yes",0," ooquiçaco hua,,,cho quihualhuicac chicahuac tlatlaciztli miyec ye momiquilli ipan quitla,,,tique huexotzinco","tbd","Anales Antiguas de México 19: 813","","","Bradley",2025-04-13 02:26:10.87,0,0,1623,"Epidemic","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Tlaxcala",141
105,"","yes",0," quizaco tlatlaciztli quihualhuicac tlaca huatzalli {huatza = to dry out} quitlalilique {sthg put in place for/against it} huexotzinco","tbd","Anales Antiguas de México 18.3: PART 3 784","","","Bradley",2025-04-13 02:25:58.667,0,0,1623,"Epidemic","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Tlaxcala",141
53,"","yes",0,"la peor sequia conocida","tbd","Malvido, ""Factores de despoblación..."" Historia Mexicana 89, no. 1 (1973): 96-101","","","Bradley",2025-04-13 02:25:58.221,0,0,1624,"Drought","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Puebla",141
1048,"","yes",0,"Se pide que se ponga remedio a los daños que han ocasionado las constantes lluvias y aguaceros en el puente que está frente al convento de San Francisco “y prometido ruina a las paredes, y cercas del dicho convento, pues han llegado las corrientes del dicho río a abatir las mismas cercas hasta la puerta del patio de la iglesi.” AAP, Índice de extractos, l. 2, f. 23v","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 17: item# 167","","","Bradley",2025-04-13 02:26:05.566,0,0,1624,"Inundación","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Puebla",123
968,"","yes",0,"“Fray Félix guardián, don Nicolás Fabián Bautista gobernador […] Entonces llovió lodo y al amanecer del día siguiente16 del mes de junio heló tan fuertemente que se perdió todo. Entonces se pronunció el arzobispo contra el rey nuestro señor, en México de la Nueva España.” Anales de Quecholac:431-432","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 17: item# 172","","","Bradley",2025-04-13 02:26:05.004,0,0,1624,"Helada","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Puebla",123
1242,"","yes",0,"“Fray Félix guardián, don Simón de Maldonado gobernador […] Vinieron los gusanos [langosta] y perdieron el trigo. En domingo 14 de septiembre granizó tan recio que se perdieron los frijolares, chilares y todas las sementeras.” Anales de Quecholac:432","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 17: item# 176","","","Bradley",2025-04-13 02:26:06.896,0,0,1625,"Granizada","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Puebla",123
3656,"","yes",0,"“Por el mes de agosto de este año, envió Dios nuestro señor para castigo de nuestras culpas en todos estos valles de Cuatinchán, San Pablo, Huejotzingo y en las demás partes, grandísima máquina de gusano negro en los trigos más que en otras semillas y comieron mucho y los conjuraron infinitas veces los sacerdotes y fue nuestro señor servido que salieron el dicho gusano de las sementeras y fue a la sabana y consiguientemente murió, aunque hizo muy gran daño y duró hasta fin del dicho mes de agosto.” AP, v. 830","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 17: item# 178","","","Bradley",2025-04-13 02:26:23.89,0,0,1625,"Plaga de gusanos","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Puebla",122
3656,"","yes",0,"“Por el mes de agosto de este año, envió Dios nuestro señor para castigo de nuestras culpas en todos estos valles de Cuatinchán, San Pablo, Huejotzingo y en las demás partes, grandísima máquina de gusano negro en los trigos más que en otras semillas y comieron mucho y los conjuraron infinitas veces los sacerdotes y fue nuestro señor servido que salieron el dicho gusano de las sementeras y fue a la sabana y consiguientemente murió, aunque hizo muy gran daño y duró hasta fin del dicho mes de agosto.” AP, v. 830","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 17: item# 178","","","Bradley",2025-04-13 02:26:23.89,0,0,1625,"Plaga de gusanos","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Puebla",141
3656,"","yes",0,"“Por el mes de agosto de este año, envió Dios nuestro señor para castigo de nuestras culpas en todos estos valles de Cuatinchán, San Pablo, Huejotzingo y en las demás partes, grandísima máquina de gusano negro en los trigos más que en otras semillas y comieron mucho y los conjuraron infinitas veces los sacerdotes y fue nuestro señor servido que salieron el dicho gusano de las sementeras y fue a la sabana y consiguientemente murió, aunque hizo muy gran daño y duró hasta fin del dicho mes de agosto.” AP, v. 830","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 17: item# 178","","","Bradley",2025-04-13 02:26:23.89,0,0,1625,"Plaga de gusanos","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Puebla",123
384,"","yes",0,"FUERTE FRIO","tbd","Buenaventura Zapata y Mendoza, Historia Cronológica de la Noble Ciudad de Tlaxcala (1995): 237","","","Bradley",2025-04-13 02:26:00.769,0,0,1625,"Frost","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Tlaxcala",141
2633,"","yes",0,"“El sábado 8 de marzo, día de santo Tomás, eclipsó el sol a las nueve horas. Se obscureció, todos gritaron, los diversos pájaros y los gallos, todos gritaron. Y luego se sintió un fuerte frío. - Yquac sábado 8 de marzo qualoc tonatiuh ypan chicuicnahuioras tlayohuac mochi tzatzinque nepapan tototzintzintin yhuan caxtilme mochi tzatzinque nima huel chicahuac ynic zehuac zano.” Zapata y Mendoza, 1995:237, 239","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 17: item# 174","","","Bradley",2025-04-13 02:26:16.797,0,0,1625,"Frío","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Tlaxcala",141
3753,"","yes",0,"enfermedad por las inundaciones y precios altos","tbd","Malvido, ""Factores de despoblación..."" Historia Mexicana 89, no. 1 (1973): 96-101","","","Bradley",2025-04-13 02:26:24.604,0,0,1627,"Epidemic","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Puebla",141
409,"","yes",0," tlalolin ipan jueves","tbd","Anales Antiguas de México 18.3: PART 3 784","","","Bradley",2025-04-13 02:26:00.961,0,0,1627,"Earthquake","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Tlaxcala",141
3353,"","yes",0,"TLALLOLIN YPAN JUEVES","tbd","Townsend, Anales de Tlaxcala (unpublished ms): 7","","","Bradley",2025-04-13 02:26:21.794,0,0,1627,"Earthquake","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Tlaxcala",141
2615,"","yes",0,"“Por el año 1627 se levantó una tormenta que amargó no poco, casi hasta el morir, a este venerable prelado.” Ríos, II, 1992:78","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 17: item# 189","","","Bradley",2025-04-13 02:26:16.671,0,0,1627,"Lluvias excesivas","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Puebla",141
596,"","yes",0,"CHICAHUAC COCOLIS{TLI}","tbd","Townsend, Anales de Tlaxcala (unpublished ms): 7","","","Bradley",2025-04-13 02:26:02.343,0,0,1628,"Epidemic","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Tlaxcala",141
3581,"","yes",0," chicahuac cocolistli mochiuh","tbd","Anales Antiguas de México 18.3: PART 3 785","","","Bradley",2025-04-13 02:26:23.368,0,0,1628,"Epidemic","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Tlaxcala",141
1609,"","yes",0,"A 21 días del mes de marzo de 1629, el marqués mandó “que el gobernador de la ciudad de Tlaxcala haga las diligencias que ahí se refieren en razón de la licencia que piden los naturales del pueblo de Topoyango para hacer una ermita de San Sebastián, y hechas, las remita al gobierno para que vistas por vuestra excelencia provea lo que convenga. Por cuanto Josef de Celi, por los principales y común de Topoyango, jurisdicción de Tlaxcala, me ha hecho relación que el año pasado hubo en el dicho pueblo una grave y común enfermedad de cocoliztle y que habiendo elegido por abogado al glorioso san Sebastián y prometido hacerle una ermita mejoró y sanó la mayor parte de la gente y que cumpliendo su promesa quieren edificarla y para ello era necesario licencia mía, pidiéndome se la mandase dar y que las justicias no les impidiesen el dicho edificio y la fábrica, y por mí visto, con lo que respondió el fiscal de su majestad en esta real audiencia, a quien mandé dar vista de ello. Por el presente mando a vos el gobernador de la dicha ciudad de Tlaxcala, hagáis averiguación si es cierto lo que aquí se refiere, y siéndolo, me informéis con claridad los bienes y aprovechamientos que estos naturales tienen, qué cantidad de rezagos deben o si tienen satisfechos sus tributos con testimonio de que pareciere por los libros y si con lo procedido de las rentas del común se podrá hacer una ermita moderada, y todo cerrado y sellado lo remitiréis al oficio del gobierno del secretario infraescrito para que visto por mí provea lo que conveng.” Zavala y Castelo, 1980, VI:418","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 17: item# 197","","","Bradley",2025-04-13 02:26:09.731,0,0,1628,"Epidemia de cocoliztli","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Tlaxcala",141
2305,"","yes",0,"“Siendo gobernador don Gregorio Nacianceno, invadió con mucha fuerza el cocoliztli.” Anales de Puebla y Tlaxcala, núm. 1:361","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 17: item# 198","","","Bradley",2025-04-13 02:26:14.395,0,0,1628,"Epidemia de cocoliztli","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Puebla",123
686,"","yes",0,"Grandes árboles fueron arrastrados por el agua. En las riberas muchas personas se ahogaron. Y se inundó la casa de un español llamado manuel de sosa, habitante de atlancatepec, el viernes 7 de semtiembres. atlangatepec, tlaxcala y ciudad de mexico. lo","tbd","Buenaventura Zapata y Mendoza, Historia Cronológica de la Noble Ciudad de Tlaxcala (1995): 247","","","Bradley",2025-04-13 02:26:03.017,7,9,1629,"Flooding","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Tlaxcala",160
3577,"","yes",0,"cocoliztli, hambre e inundaciones","tbd","Malvido, ""Factores de despoblación..."" Historia Mexicana 89, no. 1 (1973): 96-101","","","Bradley",2025-04-13 02:26:23.341,0,0,1629,"Epidemic","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Puebla",141
1903,"","yes",0,"“En ese entonces los mexicanos iban a ser destruidos por el agua. México estaba lleno de agua, sólo por canoas se entraba […] Y en ese entonces, en la fiesta de san Mateo, vino a salir fuerte el río Zahuatl. Grandes árboles fueron arrastrados por el agua. En las riberas, muchas personas se ahogaron. Y se inundó la casa de un español llamado Manuel de Sosa, habitante de Atlancatepec, el viernes 7 de septiembre. - Yquacatica polihuizquia mexica huel tetoya atl Mexico za acaltica calacohuaya […] yquac ypan Sant Matheo ylhutzin quizaco Zahuatl chicahuac mochiuh atocoque huehuey quahuitl atenco miyec tlacatl matoctin yhuan atococ sepanol ycal ytoca Manohuel de Sosa chane Atlacatepecypan biernes a 7 mes de notisiepere.” Zapata y Mendoza, 1995:247","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 17: item# 218","","","Bradley",2025-04-13 02:26:11.701,0,0,1629,"Inundación","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Tlaxcala",141
123,"","yes",0,"Grandes árboles fueron arrastrados por el agua. En las riberas muchas personas se ahogaron. Y se inundó la casa de un español llamado manuel de sosa, habitante de atlancatepec, el viernes 7 de semtiembres. Los mexicanos iban a ser destruidos por el ag","tbd","Buenaventura Zapata y Mendoza, Historia Cronológica de la Noble Ciudad de Tlaxcala (1995): 247","","","Bradley",2025-04-13 02:25:58.814,7,9,1629,"Flooding","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Tlaxcala",160
768,"","yes",0,"Se manda que los indios de Tecali no se lleven a Atlixco el ganado sino al valle de San Pablo en los meses de abril y mayo porque hay mucha necesidad de ellos. UAP, Jesuitas, leg. 158","tbd","García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 17: item# 243","","","Bradley",2025-04-13 02:26:03.591,0,0,1630,"Escasez de ganado","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Puebla",123
668,"","yes",0,"MORTANDAD DE INDIOS","tbd","Trautmann, Las transformaciones en el paisaje cultural de Tlaxcala durante la época colonial (1981)","","","Bradley",2025-04-13 02:26:02.891,0,0,1630,"Epidemic","Skopyk",2023-01-01,"bds134",NA,NA,NA,NA,"Tlaxcala",141
